WHO_REGION,ISO_3_CODE,country,epiweek,new_hospitalization,new_icu,iso_year,iso_week_number
AFRO,NER,NIGER,2024-04-22,,,2024,17
AFRO,NGA,NIGERIA,2024-04-22,,,2024,17
AFRO,RWA,RWANDA,2024-04-22,,,2024,17
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-22,,,2024,17
AFRO,SEN,SENEGAL,2024-04-22,,,2024,17
AFRO,SYC,SEYCHELLES,2024-04-22,,,2024,17
AFRO,SLE,SIERRA LEONE,2024-04-22,,,2024,17
AFRO,ZAF,SOUTH AFRICA,2024-04-22,,,2024,17
AFRO,SSD,SOUTH SUDAN,2024-04-22,,,2024,17
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-22,,,2024,17
AFRO,TGO,TOGO,2024-04-22,,,2024,17
AFRO,UGA,UGANDA,2024-04-22,,,2024,17
AFRO,ZMB,ZAMBIA,2024-04-22,,,2024,17
AFRO,ZWE,ZIMBABWE,2024-04-22,,,2024,17
AFRO,DZA,ALGERIA,2024-04-29,,,2024,18
AFRO,AGO,ANGOLA,2024-04-29,0,0,2024,18
AFRO,BEN,BENIN,2024-04-29,,,2024,18
AFRO,BWA,BOTSWANA,2024-04-29,,,2024,18
AFRO,BFA,BURKINA FASO,2024-04-29,,,2024,18
AFRO,BDI,BURUNDI,2024-04-29,0,0,2024,18
AFRO,CPV,CABO VERDE,2024-04-29,,,2024,18
AFRO,CMR,CAMEROON,2024-04-29,,,2024,18
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-29,,,2024,18
AFRO,TCD,CHAD,2024-04-29,,,2024,18
AFRO,COM,COMOROS,2024-04-29,,,2024,18
AFRO,COG,CONGO,2024-04-29,,,2024,18
AFRO,CIV,CÔTE D’IVOIRE,2024-04-29,,,2024,18
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-29,,,2024,18
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-29,,,2024,18
AFRO,ERI,ERITREA,2024-04-29,,,2024,18
AFRO,SWZ,ESWATINI,2024-04-29,0,0,2024,18
AFRO,ETH,ETHIOPIA,2024-04-29,,,2024,18
AFRO,GAB,GABON,2024-04-29,,,2024,18
AFRO,GMB,GAMBIA,2024-04-29,,,2024,18
AFRO,GHA,GHANA,2024-04-29,,,2024,18
AFRO,GIN,GUINEA,2024-04-29,,,2024,18
AFRO,GNB,GUINEA-BISSAU,2024-04-29,,,2024,18
AFRO,KEN,KENYA,2024-04-29,,,2024,18
AFRO,LSO,LESOTHO,2024-04-29,,,2024,18
AFRO,LBR,LIBERIA,2024-04-29,,,2024,18
AFRO,MDG,MADAGASCAR,2024-04-29,,,2024,18
AFRO,MWI,MALAWI,2024-04-29,,,2024,18
AFRO,MLI,MALI,2024-04-29,,,2024,18
AFRO,MRT,MAURITANIA,2024-04-29,0,0,2024,18
AFRO,MUS,MAURITIUS,2024-04-29,2,0,2024,18
AFRO,MOZ,MOZAMBIQUE,2024-04-29,,,2024,18
AFRO,NAM,NAMIBIA,2024-04-29,,,2024,18
AFRO,NER,NIGER,2024-04-29,,,2024,18
AFRO,NGA,NIGERIA,2024-04-29,,,2024,18
AFRO,RWA,RWANDA,2024-04-29,,,2024,18
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-29,,,2024,18
AFRO,SEN,SENEGAL,2024-04-29,,,2024,18
AFRO,SYC,SEYCHELLES,2024-04-29,,,2024,18
AFRO,SLE,SIERRA LEONE,2024-04-29,,,2024,18
AFRO,ZAF,SOUTH AFRICA,2024-04-29,,,2024,18
AFRO,SSD,SOUTH SUDAN,2024-04-29,,,2024,18
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-29,,,2024,18
AFRO,TGO,TOGO,2024-04-29,,,2024,18
AFRO,UGA,UGANDA,2024-04-29,,,2024,18
AFRO,ZMB,ZAMBIA,2024-04-29,,,2024,18
AFRO,ZWE,ZIMBABWE,2024-04-29,,,2024,18
AFRO,DZA,ALGERIA,2024-05-06,,,2024,19
AFRO,AGO,ANGOLA,2024-05-06,0,0,2024,19
AFRO,BEN,BENIN,2024-05-06,,,2024,19
AFRO,BWA,BOTSWANA,2024-05-06,,,2024,19
AFRO,BFA,BURKINA FASO,2024-05-06,,,2024,19
AFRO,BDI,BURUNDI,2024-05-06,0,0,2024,19
AFRO,CPV,CABO VERDE,2024-05-06,,,2024,19
AFRO,CMR,CAMEROON,2024-05-06,,,2024,19
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-05-06,,,2024,19
AFRO,TCD,CHAD,2024-05-06,,,2024,19
AFRO,COM,COMOROS,2024-05-06,,,2024,19
AFRO,COG,CONGO,2024-05-06,,,2024,19
AFRO,CIV,CÔTE D’IVOIRE,2024-05-06,,,2024,19
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-05-06,,,2024,19
AFRO,GNQ,EQUATORIAL GUINEA,2024-05-06,,,2024,19
AFRO,ERI,ERITREA,2024-05-06,,,2024,19
AFRO,SWZ,ESWATINI,2024-05-06,0,0,2024,19
AFRO,ETH,ETHIOPIA,2024-05-06,,,2024,19
AFRO,GAB,GABON,2024-05-06,,,2024,19
AFRO,GMB,GAMBIA,2024-05-06,,,2024,19
AFRO,GHA,GHANA,2024-05-06,,,2024,19
AFRO,GIN,GUINEA,2024-05-06,,,2024,19
AFRO,GNB,GUINEA-BISSAU,2024-05-06,,,2024,19
AFRO,KEN,KENYA,2024-05-06,,,2024,19
AFRO,LSO,LESOTHO,2024-05-06,,,2024,19
AFRO,LBR,LIBERIA,2024-05-06,,,2024,19
AFRO,MDG,MADAGASCAR,2024-05-06,,,2024,19
AFRO,MWI,MALAWI,2024-05-06,,,2024,19
AFRO,MLI,MALI,2024-05-06,,,2024,19
AFRO,MRT,MAURITANIA,2024-05-06,,,2024,19
AFRO,MUS,MAURITIUS,2024-05-06,3,0,2024,19
AFRO,MOZ,MOZAMBIQUE,2024-05-06,,,2024,19
AFRO,NAM,NAMIBIA,2024-05-06,,,2024,19
AFRO,NER,NIGER,2024-05-06,,,2024,19
AFRO,NGA,NIGERIA,2024-05-06,,,2024,19
AFRO,RWA,RWANDA,2024-05-06,,,2024,19
AFRO,STP,SAO TOME AND PRINCIPE,2024-05-06,,,2024,19
AFRO,SEN,SENEGAL,2024-05-06,,,2024,19
AFRO,SYC,SEYCHELLES,2024-05-06,,,2024,19
AFRO,SLE,SIERRA LEONE,2024-05-06,,,2024,19
AFRO,ZAF,SOUTH AFRICA,2024-05-06,,,2024,19
AFRO,SSD,SOUTH SUDAN,2024-05-06,,,2024,19
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-05-06,,,2024,19
AFRO,TGO,TOGO,2024-05-06,,,2024,19
AFRO,UGA,UGANDA,2024-05-06,,,2024,19
AFRO,ZMB,ZAMBIA,2024-05-06,,,2024,19
AFRO,ZWE,ZIMBABWE,2024-05-06,,,2024,19
AFRO,DZA,ALGERIA,2024-05-13,,,2024,20
AFRO,AGO,ANGOLA,2024-05-13,0,0,2024,20
AFRO,BEN,BENIN,2024-05-13,,,2024,20
AFRO,BWA,BOTSWANA,2024-05-13,,,2024,20
AFRO,BFA,BURKINA FASO,2024-05-13,,,2024,20
AFRO,BDI,BURUNDI,2024-05-13,0,0,2024,20
AFRO,CPV,CABO VERDE,2024-05-13,,,2024,20
AFRO,CMR,CAMEROON,2024-05-13,,,2024,20
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-05-13,,,2024,20
AFRO,TCD,CHAD,2024-05-13,,,2024,20
AFRO,COM,COMOROS,2024-05-13,,,2024,20
AFRO,COG,CONGO,2024-05-13,,,2024,20
AFRO,CIV,CÔTE D’IVOIRE,2024-05-13,,,2024,20
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-05-13,,,2024,20
AFRO,GNQ,EQUATORIAL GUINEA,2024-05-13,,,2024,20
AFRO,ERI,ERITREA,2024-05-13,,,2024,20
AFRO,SWZ,ESWATINI,2024-05-13,,,2024,20
AFRO,ETH,ETHIOPIA,2024-05-13,,,2024,20
AFRO,GAB,GABON,2024-05-13,,,2024,20
AFRO,GMB,GAMBIA,2024-05-13,,,2024,20
AFRO,GHA,GHANA,2024-05-13,,,2024,20
AFRO,GIN,GUINEA,2024-05-13,,,2024,20
AFRO,GNB,GUINEA-BISSAU,2024-05-13,,,2024,20
AFRO,KEN,KENYA,2024-05-13,,,2024,20
AFRO,LSO,LESOTHO,2024-05-13,,,2024,20
AFRO,LBR,LIBERIA,2024-05-13,,,2024,20
AFRO,MDG,MADAGASCAR,2024-05-13,,,2024,20
AFRO,MWI,MALAWI,2024-05-13,,,2024,20
AFRO,MLI,MALI,2024-05-13,,,2024,20
AFRO,MRT,MAURITANIA,2024-05-13,,,2024,20
AFRO,MUS,MAURITIUS,2024-05-13,1,0,2024,20
AFRO,MOZ,MOZAMBIQUE,2024-05-13,,,2024,20
AFRO,NAM,NAMIBIA,2024-05-13,,,2024,20
AFRO,NER,NIGER,2024-05-13,,,2024,20
AFRO,NGA,NIGERIA,2024-05-13,,,2024,20
AFRO,RWA,RWANDA,2024-05-13,,,2024,20
AFRO,STP,SAO TOME AND PRINCIPE,2024-05-13,,,2024,20
AFRO,SEN,SENEGAL,2024-05-13,,,2024,20
AFRO,SYC,SEYCHELLES,2024-05-13,,,2024,20
AFRO,SLE,SIERRA LEONE,2024-05-13,,,2024,20
AFRO,ZAF,SOUTH AFRICA,2024-05-13,,,2024,20
AFRO,SSD,SOUTH SUDAN,2024-05-13,,,2024,20
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-05-13,,,2024,20
AFRO,TGO,TOGO,2024-05-13,,,2024,20
AFRO,UGA,UGANDA,2024-05-13,,,2024,20
AFRO,ZMB,ZAMBIA,2024-05-13,,,2024,20
AFRO,ZWE,ZIMBABWE,2024-05-13,0,,2024,20
AFRO,DZA,ALGERIA,2024-05-20,,,2024,21
AFRO,AGO,ANGOLA,2024-05-20,0,0,2024,21
AFRO,BEN,BENIN,2024-05-20,,,2024,21
AFRO,BWA,BOTSWANA,2024-05-20,,,2024,21
AFRO,BFA,BURKINA FASO,2024-05-20,,,2024,21
AFRO,BDI,BURUNDI,2024-05-20,0,0,2024,21
AFRO,CPV,CABO VERDE,2024-05-20,,,2024,21
AFRO,CMR,CAMEROON,2024-05-20,,,2024,21
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-05-20,,,2024,21
AFRO,TCD,CHAD,2024-05-20,,,2024,21
AFRO,COM,COMOROS,2024-05-20,,,2024,21
AFRO,COG,CONGO,2024-05-20,,,2024,21
AFRO,CIV,CÔTE D’IVOIRE,2024-05-20,,,2024,21
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-05-20,,,2024,21
AFRO,GNQ,EQUATORIAL GUINEA,2024-05-20,,,2024,21
AFRO,ERI,ERITREA,2024-05-20,,,2024,21
AFRO,SWZ,ESWATINI,2024-05-20,,,2024,21
AFRO,ETH,ETHIOPIA,2024-05-20,,,2024,21
AFRO,GAB,GABON,2024-05-20,,,2024,21
AFRO,GMB,GAMBIA,2024-05-20,,,2024,21
AFRO,GHA,GHANA,2024-05-20,,,2024,21
AFRO,GIN,GUINEA,2024-05-20,,,2024,21
AFRO,GNB,GUINEA-BISSAU,2024-05-20,,,2024,21
AFRO,KEN,KENYA,2024-05-20,,,2024,21
AFRO,LSO,LESOTHO,2024-05-20,,,2024,21
AFRO,LBR,LIBERIA,2024-05-20,,,2024,21
AFRO,MDG,MADAGASCAR,2024-05-20,,,2024,21
AFRO,MWI,MALAWI,2024-05-20,,,2024,21
AFRO,MLI,MALI,2024-05-20,,,2024,21
AFRO,MRT,MAURITANIA,2024-05-20,0,0,2024,21
AFRO,MUS,MAURITIUS,2024-05-20,2,0,2024,21
AFRO,MOZ,MOZAMBIQUE,2024-05-20,,,2024,21
AFRO,NAM,NAMIBIA,2024-05-20,,,2024,21
AFRO,NER,NIGER,2024-05-20,,,2024,21
AFRO,NGA,NIGERIA,2024-05-20,,,2024,21
AFRO,RWA,RWANDA,2024-05-20,,,2024,21
AFRO,STP,SAO TOME AND PRINCIPE,2024-05-20,,,2024,21
AFRO,SEN,SENEGAL,2024-05-20,0,0,2024,21
AFRO,SYC,SEYCHELLES,2024-05-20,,,2024,21
AFRO,SLE,SIERRA LEONE,2024-05-20,,,2024,21
AFRO,ZAF,SOUTH AFRICA,2024-05-20,,,2024,21
AFRO,SSD,SOUTH SUDAN,2024-05-20,,,2024,21
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-05-20,,,2024,21
AFRO,TGO,TOGO,2024-05-20,,,2024,21
AFRO,UGA,UGANDA,2024-05-20,,,2024,21
AFRO,ZMB,ZAMBIA,2024-05-20,,,2024,21
AFRO,ZWE,ZIMBABWE,2024-05-20,0,,2024,21
AFRO,DZA,ALGERIA,2024-05-27,,,2024,22
AFRO,AGO,ANGOLA,2024-05-27,0,0,2024,22
AFRO,BEN,BENIN,2024-05-27,,,2024,22
AFRO,BWA,BOTSWANA,2024-05-27,,,2024,22
AFRO,BFA,BURKINA FASO,2024-05-27,,,2024,22
AFRO,BDI,BURUNDI,2024-05-27,0,0,2024,22
AFRO,CPV,CABO VERDE,2024-05-27,,,2024,22
AFRO,CMR,CAMEROON,2024-05-27,,,2024,22
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-05-27,,,2024,22
AFRO,TCD,CHAD,2024-05-27,,,2024,22
AFRO,COM,COMOROS,2024-05-27,,,2024,22
AFRO,COG,CONGO,2024-05-27,,,2024,22
AFRO,CIV,CÔTE D’IVOIRE,2024-05-27,,,2024,22
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-05-27,,,2024,22
AFRO,GNQ,EQUATORIAL GUINEA,2024-05-27,,,2024,22
AFRO,ERI,ERITREA,2024-05-27,,,2024,22
AFRO,SWZ,ESWATINI,2024-05-27,,,2024,22
AFRO,ETH,ETHIOPIA,2024-05-27,,,2024,22
AFRO,GAB,GABON,2024-05-27,,,2024,22
AFRO,GMB,GAMBIA,2024-05-27,,,2024,22
AFRO,GHA,GHANA,2024-05-27,,,2024,22
AFRO,GIN,GUINEA,2024-05-27,,,2024,22
AFRO,GNB,GUINEA-BISSAU,2024-05-27,,,2024,22
AFRO,KEN,KENYA,2024-05-27,,,2024,22
AFRO,LSO,LESOTHO,2024-05-27,,,2024,22
AFRO,LBR,LIBERIA,2024-05-27,,,2024,22
AFRO,MDG,MADAGASCAR,2024-05-27,,,2024,22
AFRO,MWI,MALAWI,2024-05-27,,,2024,22
AFRO,MLI,MALI,2024-05-27,,,2024,22
AFRO,MRT,MAURITANIA,2024-05-27,0,0,2024,22
AFRO,MUS,MAURITIUS,2024-05-27,1,0,2024,22
AFRO,MOZ,MOZAMBIQUE,2024-05-27,,,2024,22
AFRO,NAM,NAMIBIA,2024-05-27,,,2024,22
AFRO,NER,NIGER,2024-05-27,,,2024,22
AFRO,NGA,NIGERIA,2024-05-27,,,2024,22
AFRO,RWA,RWANDA,2024-05-27,,,2024,22
AFRO,STP,SAO TOME AND PRINCIPE,2024-05-27,,,2024,22
AFRO,SEN,SENEGAL,2024-05-27,,,2024,22
AFRO,SYC,SEYCHELLES,2024-05-27,,,2024,22
AFRO,SLE,SIERRA LEONE,2024-05-27,,,2024,22
AFRO,ZAF,SOUTH AFRICA,2024-05-27,,,2024,22
AFRO,SSD,SOUTH SUDAN,2024-05-27,,,2024,22
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-05-27,,,2024,22
AFRO,TGO,TOGO,2024-05-27,,,2024,22
AFRO,UGA,UGANDA,2024-05-27,,,2024,22
AFRO,ZMB,ZAMBIA,2024-05-27,,,2024,22
AFRO,ZWE,ZIMBABWE,2024-05-27,0,,2024,22
AFRO,DZA,ALGERIA,2024-06-03,,,2024,23
AFRO,AGO,ANGOLA,2024-06-03,0,0,2024,23
AFRO,BEN,BENIN,2024-06-03,,,2024,23
AFRO,BWA,BOTSWANA,2024-06-03,,,2024,23
AFRO,BFA,BURKINA FASO,2024-06-03,,,2024,23
AFRO,BDI,BURUNDI,2024-06-03,0,0,2024,23
AFRO,CPV,CABO VERDE,2024-06-03,,,2024,23
AFRO,CMR,CAMEROON,2024-06-03,,,2024,23
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-06-03,,,2024,23
AFRO,TCD,CHAD,2024-06-03,,,2024,23
AFRO,COM,COMOROS,2024-06-03,,,2024,23
AFRO,COG,CONGO,2024-06-03,,,2024,23
AFRO,CIV,CÔTE D’IVOIRE,2024-06-03,,,2024,23
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-06-03,,,2024,23
AFRO,GNQ,EQUATORIAL GUINEA,2024-06-03,,,2024,23
AFRO,ERI,ERITREA,2024-06-03,,,2024,23
AFRO,SWZ,ESWATINI,2024-06-03,,,2024,23
AFRO,ETH,ETHIOPIA,2024-06-03,,,2024,23
AFRO,GAB,GABON,2024-06-03,,,2024,23
AFRO,GMB,GAMBIA,2024-06-03,,,2024,23
AFRO,GHA,GHANA,2024-06-03,,,2024,23
AFRO,GIN,GUINEA,2024-06-03,,,2024,23
AFRO,GNB,GUINEA-BISSAU,2024-06-03,,,2024,23
AFRO,KEN,KENYA,2024-06-03,,,2024,23
AFRO,LSO,LESOTHO,2024-06-03,,,2024,23
AFRO,LBR,LIBERIA,2024-06-03,,,2024,23
AFRO,MDG,MADAGASCAR,2024-06-03,,,2024,23
AFRO,MWI,MALAWI,2024-06-03,,,2024,23
AFRO,MLI,MALI,2024-06-03,,,2024,23
AFRO,MRT,MAURITANIA,2024-06-03,0,0,2024,23
AFRO,MUS,MAURITIUS,2024-06-03,1,0,2024,23
AFRO,MOZ,MOZAMBIQUE,2024-06-03,,,2024,23
AFRO,NAM,NAMIBIA,2024-06-03,,,2024,23
AFRO,NER,NIGER,2024-06-03,,,2024,23
AFRO,NGA,NIGERIA,2024-06-03,,,2024,23
AFRO,RWA,RWANDA,2024-06-03,,,2024,23
AFRO,STP,SAO TOME AND PRINCIPE,2024-06-03,,,2024,23
AFRO,SEN,SENEGAL,2024-06-03,,,2024,23
AFRO,SYC,SEYCHELLES,2024-06-03,,,2024,23
AFRO,SLE,SIERRA LEONE,2024-06-03,,,2024,23
AFRO,ZAF,SOUTH AFRICA,2024-06-03,,,2024,23
AFRO,SSD,SOUTH SUDAN,2024-06-03,,,2024,23
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-06-03,,,2024,23
AFRO,TGO,TOGO,2024-06-03,,,2024,23
AFRO,UGA,UGANDA,2024-06-03,,,2024,23
AFRO,ZMB,ZAMBIA,2024-06-03,,,2024,23
AFRO,ZWE,ZIMBABWE,2024-06-03,0,,2024,23
AFRO,DZA,ALGERIA,2024-06-10,,,2024,24
AFRO,AGO,ANGOLA,2024-06-10,0,0,2024,24
AFRO,BEN,BENIN,2024-06-10,,,2024,24
AFRO,BWA,BOTSWANA,2024-06-10,,,2024,24
AFRO,BFA,BURKINA FASO,2024-06-10,,,2024,24
AFRO,BDI,BURUNDI,2024-06-10,0,0,2024,24
AFRO,CPV,CABO VERDE,2024-06-10,,,2024,24
AFRO,CMR,CAMEROON,2024-06-10,,,2024,24
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-06-10,,,2024,24
AFRO,TCD,CHAD,2024-06-10,,,2024,24
AFRO,COM,COMOROS,2024-06-10,,,2024,24
AFRO,COG,CONGO,2024-06-10,,,2024,24
AFRO,CIV,CÔTE D’IVOIRE,2024-06-10,,,2024,24
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-06-10,,,2024,24
AFRO,GNQ,EQUATORIAL GUINEA,2024-06-10,,,2024,24
AFRO,ERI,ERITREA,2024-06-10,,,2024,24
AFRO,SWZ,ESWATINI,2024-06-10,,,2024,24
AFRO,ETH,ETHIOPIA,2024-06-10,,,2024,24
AFRO,GAB,GABON,2024-06-10,,,2024,24
AFRO,GMB,GAMBIA,2024-06-10,,,2024,24
AFRO,GHA,GHANA,2024-06-10,,,2024,24
AFRO,GIN,GUINEA,2024-06-10,,,2024,24
AFRO,GNB,GUINEA-BISSAU,2024-06-10,,,2024,24
AFRO,KEN,KENYA,2024-06-10,,,2024,24
AFRO,LSO,LESOTHO,2024-06-10,,,2024,24
AFRO,LBR,LIBERIA,2024-06-10,,,2024,24
AFRO,MDG,MADAGASCAR,2024-06-10,,,2024,24
AFRO,MWI,MALAWI,2024-06-10,,,2024,24
AFRO,MLI,MALI,2024-06-10,,,2024,24
AFRO,MRT,MAURITANIA,2024-06-10,0,0,2024,24
AFRO,MUS,MAURITIUS,2024-06-10,2,0,2024,24
AFRO,MOZ,MOZAMBIQUE,2024-06-10,,,2024,24
AFRO,NAM,NAMIBIA,2024-06-10,,,2024,24
AFRO,NER,NIGER,2024-06-10,,,2024,24
AFRO,NGA,NIGERIA,2024-06-10,,,2024,24
AFRO,RWA,RWANDA,2024-06-10,,,2024,24
AFRO,STP,SAO TOME AND PRINCIPE,2024-06-10,,,2024,24
AFRO,SEN,SENEGAL,2024-06-10,,,2024,24
AFRO,SYC,SEYCHELLES,2024-06-10,,,2024,24
AFRO,SLE,SIERRA LEONE,2024-06-10,,,2024,24
AFRO,ZAF,SOUTH AFRICA,2024-06-10,,,2024,24
AFRO,SSD,SOUTH SUDAN,2024-06-10,,,2024,24
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-06-10,,,2024,24
AFRO,TGO,TOGO,2024-06-10,,,2024,24
AFRO,UGA,UGANDA,2024-06-10,,,2024,24
AFRO,ZMB,ZAMBIA,2024-06-10,,,2024,24
AFRO,ZWE,ZIMBABWE,2024-06-10,,,2024,24
AFRO,DZA,ALGERIA,2024-06-17,,,2024,25
AFRO,AGO,ANGOLA,2024-06-17,0,0,2024,25
AFRO,BEN,BENIN,2024-06-17,,,2024,25
AFRO,BWA,BOTSWANA,2024-06-17,,,2024,25
AFRO,BFA,BURKINA FASO,2024-06-17,,,2024,25
AFRO,BDI,BURUNDI,2024-06-17,0,0,2024,25
AFRO,CPV,CABO VERDE,2024-06-17,,,2024,25
AFRO,CMR,CAMEROON,2024-06-17,,,2024,25
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-06-17,,,2024,25
AFRO,TCD,CHAD,2024-06-17,,,2024,25
AFRO,COM,COMOROS,2024-06-17,,,2024,25
AFRO,COG,CONGO,2024-06-17,,,2024,25
AFRO,CIV,CÔTE D’IVOIRE,2024-06-17,,,2024,25
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-06-17,,,2024,25
AFRO,GNQ,EQUATORIAL GUINEA,2024-06-17,,,2024,25
AFRO,ERI,ERITREA,2024-06-17,,,2024,25
AFRO,SWZ,ESWATINI,2024-06-17,,,2024,25
AFRO,ETH,ETHIOPIA,2024-06-17,,,2024,25
AFRO,GAB,GABON,2024-06-17,,,2024,25
AFRO,GMB,GAMBIA,2024-06-17,,,2024,25
AFRO,GHA,GHANA,2024-06-17,,,2024,25
AFRO,GIN,GUINEA,2024-06-17,,,2024,25
AFRO,GNB,GUINEA-BISSAU,2024-06-17,,,2024,25
AFRO,KEN,KENYA,2024-06-17,,,2024,25
AFRO,LSO,LESOTHO,2024-06-17,,,2024,25
AFRO,LBR,LIBERIA,2024-06-17,,,2024,25
AFRO,MDG,MADAGASCAR,2024-06-17,,,2024,25
AFRO,MWI,MALAWI,2024-06-17,,,2024,25
AFRO,MLI,MALI,2024-06-17,,,2024,25
AFRO,MRT,MAURITANIA,2024-06-17,0,0,2024,25
AFRO,MUS,MAURITIUS,2024-06-17,1,0,2024,25
AFRO,MOZ,MOZAMBIQUE,2024-06-17,,,2024,25
AFRO,NAM,NAMIBIA,2024-06-17,,,2024,25
AFRO,NER,NIGER,2024-06-17,,,2024,25
AFRO,NGA,NIGERIA,2024-06-17,,,2024,25
AFRO,RWA,RWANDA,2024-06-17,,,2024,25
AFRO,STP,SAO TOME AND PRINCIPE,2024-06-17,,,2024,25
AFRO,SEN,SENEGAL,2024-06-17,,,2024,25
AFRO,SYC,SEYCHELLES,2024-06-17,,,2024,25
AFRO,SLE,SIERRA LEONE,2024-06-17,,,2024,25
AFRO,ZAF,SOUTH AFRICA,2024-06-17,,,2024,25
AFRO,SSD,SOUTH SUDAN,2024-06-17,,,2024,25
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-06-17,,,2024,25
AFRO,TGO,TOGO,2024-06-17,,,2024,25
AFRO,UGA,UGANDA,2024-06-17,,,2024,25
AFRO,ZMB,ZAMBIA,2024-06-17,,,2024,25
AFRO,ZWE,ZIMBABWE,2024-06-17,,,2024,25
AFRO,DZA,ALGERIA,2024-06-23,,,2024,26
AFRO,AGO,ANGOLA,2024-06-23,0,0,2024,26
AFRO,BEN,BENIN,2024-06-23,,,2024,26
AFRO,BWA,BOTSWANA,2024-06-23,,,2024,26
AFRO,BFA,BURKINA FASO,2024-06-23,,,2024,26
AFRO,BDI,BURUNDI,2024-06-23,,,2024,26
AFRO,CPV,CABO VERDE,2024-06-23,,,2024,26
AFRO,CMR,CAMEROON,2024-06-23,,,2024,26
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-06-23,,,2024,26
AFRO,TCD,CHAD,2024-06-23,,,2024,26
AFRO,COM,COMOROS,2024-06-23,,,2024,26
AFRO,COG,CONGO,2024-06-23,,,2024,26
AFRO,CIV,CÔTE D’IVOIRE,2024-06-23,,,2024,26
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-06-23,,,2024,26
AFRO,GNQ,EQUATORIAL GUINEA,2024-06-23,,,2024,26
AFRO,ERI,ERITREA,2024-06-23,,,2024,26
AFRO,SWZ,ESWATINI,2024-06-23,,,2024,26
AFRO,ETH,ETHIOPIA,2024-06-23,,,2024,26
AFRO,GAB,GABON,2024-06-23,,,2024,26
AFRO,GMB,GAMBIA,2024-06-23,,,2024,26
AFRO,GHA,GHANA,2024-06-23,,,2024,26
AFRO,GIN,GUINEA,2024-06-23,,,2024,26
AFRO,GNB,GUINEA-BISSAU,2024-06-23,,,2024,26
AFRO,KEN,KENYA,2024-06-23,,,2024,26
AFRO,LSO,LESOTHO,2024-06-23,,,2024,26
AFRO,LBR,LIBERIA,2024-06-23,,,2024,26
AFRO,MDG,MADAGASCAR,2024-06-23,,,2024,26
AFRO,MWI,MALAWI,2024-06-23,,,2024,26
AFRO,MLI,MALI,2024-06-23,,,2024,26
AFRO,MRT,MAURITANIA,2024-06-23,0,0,2024,26
AFRO,MUS,MAURITIUS,2024-06-23,4,0,2024,26
AFRO,MOZ,MOZAMBIQUE,2024-06-23,,,2024,26
AFRO,NAM,NAMIBIA,2024-06-23,,,2024,26
AFRO,NER,NIGER,2024-06-23,,,2024,26
AFRO,NGA,NIGERIA,2024-06-23,,,2024,26
AFRO,RWA,RWANDA,2024-06-23,,,2024,26
AFRO,STP,SAO TOME AND PRINCIPE,2024-06-23,,,2024,26
AFRO,SEN,SENEGAL,2024-06-23,,,2024,26
AFRO,SYC,SEYCHELLES,2024-06-23,,,2024,26
AFRO,SLE,SIERRA LEONE,2024-06-23,,,2024,26
AFRO,ZAF,SOUTH AFRICA,2024-06-23,,,2024,26
AFRO,SSD,SOUTH SUDAN,2024-06-23,,,2024,26
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-06-23,,,2024,26
AFRO,TGO,TOGO,2024-06-23,,,2024,26
AFRO,UGA,UGANDA,2024-06-23,,,2024,26
AFRO,ZMB,ZAMBIA,2024-06-23,,,2024,26
AFRO,ZWE,ZIMBABWE,2024-06-23,,,2024,26
